ID,Age,GPA,Experience,CGPA,Interview_Score,Technical_Skills,Placement_Status
12686,26,3.3,0,6.05,19,JavaScript,Placed
12687,26,2.8,2,8.34,17,JavaScript,Not Placed
12688,27,3.23,4,9.76,39,Python,Placed
12689,26,2.76,1,6.65,7,Java,Not Placed
12690,31,2.62,1,8.63,52,Java,Placed
12691,28,2.71,4,7.04,10,Python,Not Placed
12692,30,3.61,3,6.58,59,C++,Not Placed
12693,28,3.2,0,9.35,7,JavaScript,Placed
12694,25,3.95,3,7.89,99,C++,Not Placed
12695,26,3.67,1,6.27,76,JavaScript,Placed
12696,21,2.97,4,8.17,0,Python,Not Placed
12697,34,2.48,1,9.91,39,C++,Placed
12698,28,3.35,0,9.22,95,C++,Placed
12699,31,3.45,1,8.23,90,C++,Placed
12700,32,2.93,4,9.8,72,JavaScript,Placed
12701,20,2.46,4,9.21,70,C++,Not Placed
12702,20,3.11,4,7.79,69,C++,Placed
12703,22,2.51,0,7.88,80,Java,Placed
12704,31,3.88,1,9.71,40,Java,Not Placed
12705,25,3.26,0,6.18,44,C++,Placed
12706,24,2.58,0,7.31,12,C++,Not Placed
12707,34,2.43,1,7.76,49,JavaScript,Placed
12708,21,3.43,3,6.81,25,JavaScript,Placed
12709,28,3.42,1,6.71,72,JavaScript,Placed
12710,33,3.19,0,8.01,29,Java,Placed
12711,32,3.23,2,8.34,95,C++,Placed
12712,29,3.21,3,7.84,83,C++,Placed
12713,33,2.72,3,7.63,14,Python,Placed
12714,23,3.87,2,8.82,60,Python,Placed
12715,23,2.96,3,8.96,98,JavaScript,Placed
12716,24,2.04,1,6.7,79,JavaScript,Placed
12717,34,2.7,2,6.26,45,Python,Placed
12718,27,2.26,2,6.26,97,Python,Placed
12719,29,2.73,2,8.94,58,Python,Placed
12720,23,3.22,1,6.06,51,Python,Not Placed
12721,24,2.05,3,9.9,45,Java,Placed
12722,31,3.74,3,8.82,72,Java,Placed
12723,23,3.22,4,8.39,24,Python,Placed
12724,33,2.59,1,6.13,0,JavaScript,Not Placed
12725,25,2.62,3,6.13,82,C++,Placed
12726,31,2.93,4,7.83,76,C++,Not Placed
12727,22,2.5,4,7.53,10,C++,Placed
12728,27,2.01,0,7.16,46,JavaScript,Placed
12729,25,2.05,1,6.52,3,JavaScript,Not Placed
12730,29,2.72,4,7.09,78,C++,Placed
12731,24,2.25,2,8.54,39,Java,Not Placed
12732,32,2.04,2,7.59,11,JavaScript,Placed
12733,34,3.72,0,7.25,22,JavaScript,Not Placed
12734,21,2.55,4,9.7,68,Python,Not Placed
12735,29,3.01,2,7.33,98,JavaScript,Not Placed
12736,29,2.36,4,9.64,86,Java,Placed
12737,26,2.09,2,6.32,14,Java,Placed
12738,21,3.49,1,9.31,4,Python,Placed
12739,20,2.25,3,8.05,5,Python,Not Placed
12740,26,2.05,2,8.04,13,Java,Placed
12741,24,3.17,1,8.39,75,C++,Placed
12742,20,2.03,3,8.65,58,Python,Placed
12743,34,2.87,0,9.27,80,Python,Placed
12744,23,2.58,3,6.21,55,C++,Placed
12745,31,2.64,1,7.25,41,C++,Not Placed
12746,32,2.01,2,7.85,70,Python,Not Placed
12747,23,3.93,0,9.86,84,JavaScript,Not Placed
12748,29,3.03,4,6.24,95,C++,Placed
12749,26,3.15,0,7.58,8,C++,Placed
12750,28,3.33,3,9.13,6,C++,Not Placed
12751,21,3.6,1,9.72,62,Java,Placed
12752,31,3.22,0,9.22,9,Python,Placed
12753,33,3.52,0,9.91,17,Java,Placed
12754,20,2.9,2,8.11,91,C++,Placed
12755,21,2.74,3,8.91,2,JavaScript,Placed
12756,26,3.65,2,9.52,83,Python,Not Placed
12757,32,3.73,2,7.66,43,C++,Placed
12758,29,2.28,3,6.32,14,Python,Not Placed
12759,25,3.09,0,6.22,28,Java,Placed
12760,23,3.37,1,9.69,77,Python,Placed
12761,20,2.17,1,6.01,30,Java,Placed
12762,32,3.86,3,7.27,99,Java,Placed
12763,20,3.04,3,9.4,47,C++,Placed
12764,24,3.29,1,7.59,27,Python,Placed
12765,34,2.36,1,6.79,56,C++,Not Placed
12766,20,2.53,4,6.52,91,Java,Placed
12767,31,2.24,3,6.14,3,Java,Placed
12768,34,2.53,2,8.59,46,Java,Not Placed
12769,26,2.98,0,7.3,10,JavaScript,Placed
12770,32,3.67,0,6.05,50,Java,Placed
12771,30,3.07,4,6.33,78,Python,Placed
12772,20,2.49,3,9.41,78,Java,Placed
12773,20,2.09,0,6.49,60,Java,Placed
12774,21,3.24,0,7.99,13,Python,Not Placed
12775,32,2.84,0,7.39,1,C++,Not Placed
12776,33,3.97,1,6.81,64,Java,Placed
12777,30,3.56,4,6.5,21,C++,Placed
12778,31,3.62,2,8.56,56,Java,Placed
12779,29,2.02,1,9.5,65,Python,Placed
12780,22,3.56,3,8.41,64,Python,Not Placed
12781,32,2.39,4,7.5,10,C++,Placed
12782,30,3.17,1,7.23,92,JavaScript,Placed
12783,34,2.89,1,7.45,0,C++,Not Placed
12784,20,3.14,4,7.47,13,Python,Not Placed
12785,34,2.27,3,8.04,34,Python,Placed
12786,28,2.91,4,7.47,2,C++,Not Placed
12787,29,2.07,4,8.35,52,Python,Not Placed
12788,27,2.08,3,6.42,94,JavaScript,Placed
12789,24,3.32,1,7.1,29,JavaScript,Placed
12790,32,3.9,3,8.89,34,Python,Not Placed
12791,30,3.55,2,9.03,53,Java,Placed
12792,21,2.94,3,8.7,88,Java,Placed
12793,24,2.11,2,7.36,62,JavaScript,Not Placed
12794,25,2.09,4,7.78,53,Java,Placed
12795,33,2.32,0,6.73,6,C++,Placed
12796,34,3.95,4,9.86,99,C++,Placed
12797,20,2.8,2,9.48,35,JavaScript,Placed
12798,30,3.69,3,9.77,33,JavaScript,Not Placed
12799,23,3.41,2,8.28,68,JavaScript,Placed
12800,28,3.21,0,7.86,15,JavaScript,Placed
12801,21,3.9,4,9.48,9,Java,Not Placed
12802,24,2.46,2,7.63,40,Python,Placed
12803,20,2.91,1,7.07,49,C++,Not Placed
12804,23,3.73,4,8.01,47,Python,Placed
12805,23,3.1,4,6.68,70,JavaScript,Not Placed
12806,25,2.49,2,9.08,85,Java,Placed
12807,29,2.42,2,7.77,76,JavaScript,Not Placed
12808,28,3.51,0,8.62,69,C++,Not Placed
12809,22,2.03,1,8.34,23,Java,Not Placed
12810,28,3.83,2,8.34,1,Python,Placed
12811,25,2.04,0,9.72,74,C++,Not Placed
12812,26,3.26,2,6.22,67,Python,Placed
12813,31,3.21,4,8.45,34,Java,Placed
12814,29,3.16,4,7.05,40,JavaScript,Placed
12815,21,2.95,4,6.5,69,C++,Not Placed
12816,30,3.7,4,6.22,30,Java,Placed
12817,29,3.32,3,9.32,25,Python,Placed
12818,33,3.56,4,7.6,10,Java,Placed
12819,25,2.23,1,8.8,62,Java,Not Placed
12820,25,2.1,4,9.73,55,Python,Not Placed
12821,21,2.06,3,9.42,30,Python,Not Placed
12822,21,2.29,2,6.97,81,Python,Placed
12823,33,3.33,2,8.54,39,C++,Not Placed
12824,21,2.99,3,7.19,85,C++,Placed
12825,29,3.5,4,6.2,16,Python,Placed
12826,31,2.38,0,9.63,2,Python,Not Placed
12827,20,2.73,1,8.82,43,Python,Placed
12828,24,3.78,4,9.34,89,JavaScript,Placed
12829,27,3.87,3,7.09,91,Python,Placed
12830,21,3.84,4,7.12,74,C++,Placed
12831,32,3.64,3,6.82,63,Java,Placed
12832,34,3.38,4,7.14,50,C++,Not Placed
12833,24,3.83,0,6.42,52,JavaScript,Placed
12834,31,3.43,0,8.93,6,Python,Placed
12835,27,3.91,1,9.88,75,C++,Not Placed
12836,29,2.05,1,9.63,77,JavaScript,Not Placed
12837,33,3.84,3,6.59,80,Python,Not Placed
12838,24,3.11,0,6.84,19,C++,Placed
12839,21,2.22,1,7.44,64,Java,Placed
12840,22,2.43,3,6.8,91,C++,Placed
12841,34,3.7,1,8.75,16,Java,Placed
12842,25,3.01,0,8.99,46,JavaScript,Placed
12843,30,3.97,4,9.03,38,Java,Placed
12844,30,2.24,2,8.33,75,Python,Placed
12845,24,2.83,0,7.01,84,Python,Placed
12846,30,2.66,1,6.48,6,JavaScript,Placed
12847,23,3.03,2,7.95,87,C++,Placed
12848,23,3.27,0,9.56,39,Java,Not Placed
12849,24,3.32,1,7.1,2,JavaScript,Placed
12850,21,2.0,0,7.31,51,C++,Placed
12851,28,2.18,3,8.87,58,Java,Placed
12852,21,2.07,1,7.37,46,JavaScript,Not Placed
12853,29,3.73,2,9.49,77,Java,Placed
12854,21,2.63,0,9.46,54,JavaScript,Not Placed
12855,29,2.73,1,9.6,47,JavaScript,Placed
12856,33,2.9,4,9.08,8,C++,Not Placed
12857,28,3.7,1,6.24,44,JavaScript,Placed
12858,33,2.03,0,8.12,62,C++,Not Placed
12859,22,2.24,4,7.9,19,JavaScript,Placed
12860,34,3.37,2,7.85,42,C++,Not Placed
12861,29,3.93,4,8.62,37,C++,Placed
12862,26,3.29,0,9.01,67,Java,Not Placed
12863,23,2.52,4,8.17,20,Java,Not Placed
12864,32,3.04,0,9.02,6,C++,Placed
12865,32,3.95,4,6.97,75,C++,Placed
12866,25,3.06,3,8.56,75,Python,Placed
12867,33,2.75,2,8.45,78,C++,Placed
12868,23,2.77,2,7.34,14,C++,Placed
12869,29,3.93,2,8.02,85,Java,Placed
12870,34,3.44,3,9.96,65,Java,Placed
12871,26,3.37,2,8.8,22,C++,Not Placed
12872,20,2.46,4,7.78,55,Python,Placed
12873,22,3.12,1,8.83,94,Python,Not Placed
12874,32,2.71,3,7.53,96,Java,Not Placed
12875,22,2.48,3,7.27,0,Java,Not Placed
12876,20,3.79,0,8.01,2,JavaScript,Placed
12877,25,2.77,3,7.8,45,JavaScript,Placed
12878,34,2.57,2,9.8,78,Java,Not Placed
12879,32,3.86,3,9.92,81,Java,Not Placed
12880,30,2.39,3,7.3,33,Python,Placed
12881,33,3.49,4,6.27,7,Python,Placed
12882,28,3.31,4,6.81,36,Java,Placed
12883,27,3.84,3,9.71,93,C++,Placed
12884,30,3.66,2,6.61,46,C++,Not Placed
12885,26,3.41,4,8.47,33,Java,Placed
12886,29,2.63,1,6.16,65,C++,Placed
12887,27,2.99,4,8.03,44,Java,Placed
12888,25,3.89,0,7.63,51,C++,Placed
12889,28,2.05,0,8.84,99,Java,Placed
12890,22,3.59,3,8.04,70,C++,Not Placed
12891,34,2.5,3,7.94,99,JavaScript,Placed
12892,29,2.37,2,8.5,33,Python,Placed
12893,29,2.46,1,8.8,9,Java,Placed
12894,28,2.12,2,8.59,79,Java,Placed
12895,23,3.98,2,9.53,57,Java,Not Placed
12896,26,3.74,0,6.46,58,C++,Not Placed
12897,34,3.04,1,9.83,96,JavaScript,Placed
12898,32,3.43,1,8.71,58,Java,Placed
12899,28,3.11,4,6.79,28,JavaScript,Placed
12900,21,3.62,3,7.65,33,Python,Placed
12901,21,3.69,3,7.24,31,JavaScript,Placed
12902,28,2.47,0,8.87,76,JavaScript,Placed
12903,31,2.92,0,9.98,56,JavaScript,Not Placed
12904,32,3.27,4,9.47,97,Java,Placed
12905,22,3.96,4,9.45,70,Python,Placed
12906,28,3.37,2,7.65,25,JavaScript,Placed
12907,32,3.8,3,7.74,27,C++,Placed
12908,34,3.69,4,6.81,37,JavaScript,Placed
12909,24,3.16,1,7.49,97,C++,Placed
12910,25,3.79,2,8.52,73,JavaScript,Placed
12911,21,2.75,2,9.37,8,JavaScript,Placed
12912,27,2.76,3,6.24,40,JavaScript,Not Placed
12913,30,3.56,3,9.78,14,C++,Placed
12914,28,2.27,3,6.97,52,Python,Not Placed
12915,21,2.61,0,6.8,72,JavaScript,Placed
12916,25,3.22,3,7.59,6,JavaScript,Placed
12917,25,2.84,0,8.55,98,C++,Placed
12918,27,3.88,4,8.28,48,Java,Placed
12919,29,3.92,1,7.01,41,Java,Placed
12920,31,3.01,1,9.83,26,Python,Placed
12921,24,3.08,2,8.39,84,Java,Placed
12922,28,3.45,2,9.29,17,Java,Not Placed
12923,20,2.91,2,9.66,40,Java,Placed
12924,28,2.38,1,7.6,90,Python,Not Placed
12925,29,3.49,2,6.93,72,Java,Not Placed
12926,26,3.48,0,8.56,68,Java,Not Placed
12927,23,2.49,2,7.35,44,C++,Placed
12928,22,3.67,4,7.54,94,C++,Placed
12929,33,3.23,2,6.55,96,Java,Placed
12930,29,2.47,0,9.28,12,JavaScript,Placed
12931,34,3.3,1,9.12,16,Java,Placed
12932,30,2.47,1,8.55,72,Python,Placed
12933,33,2.53,1,7.52,48,Python,Placed
12934,25,3.7,0,9.88,40,Python,Placed
12935,31,3.86,1,7.44,92,C++,Placed
12936,32,2.51,3,8.48,33,C++,Placed
12937,20,3.86,2,6.59,40,C++,Not Placed
12938,22,2.48,0,6.56,99,JavaScript,Placed
12939,21,2.23,2,9.82,62,Python,Placed
12940,30,2.12,4,8.91,88,C++,Placed
12941,32,2.48,2,6.1,25,JavaScript,Not Placed
12942,28,2.77,0,8.55,65,JavaScript,Placed
12943,22,3.86,3,6.19,69,JavaScript,Placed
12944,32,2.48,3,8.98,48,C++,Placed
12945,21,2.73,1,6.22,34,Java,Not Placed
12946,23,3.47,3,7.47,80,Python,Not Placed
12947,34,2.6,4,7.51,34,Python,Placed
12948,33,3.37,4,8.37,95,Python,Not Placed
12949,21,2.86,2,6.85,69,C++,Placed
12950,20,2.39,4,8.77,51,C++,Not Placed
12951,25,3.47,0,8.14,75,Python,Not Placed
12952,34,2.05,1,7.34,24,Java,Not Placed
12953,29,2.58,4,9.09,31,Python,Placed
12954,27,2.71,1,8.41,12,JavaScript,Placed
12955,29,2.92,1,9.59,25,Python,Placed
12956,29,3.36,2,8.08,1,JavaScript,Placed
12957,21,2.92,0,7.27,60,Java,Placed
12958,33,3.19,2,6.02,40,Java,Placed
12959,28,3.19,4,8.28,68,JavaScript,Placed
12960,34,2.75,4,9.61,24,Python,Placed
12961,32,3.87,1,6.52,59,Java,Placed
12962,22,3.91,3,9.91,77,C++,Not Placed
12963,27,3.16,1,8.57,70,JavaScript,Not Placed
12964,31,2.14,0,6.98,44,JavaScript,Placed
12965,27,2.98,3,9.79,53,Python,Placed
12966,34,2.37,3,9.96,53,C++,Placed
12967,22,2.97,3,6.12,19,Python,Placed
12968,22,2.38,4,9.82,62,JavaScript,Not Placed
12969,31,3.41,0,7.05,12,Python,Placed
12970,34,2.16,4,8.94,95,Python,Placed
12971,25,3.91,1,7.12,13,JavaScript,Placed
12972,20,2.39,1,7.82,89,Java,Not Placed
12973,23,3.32,1,7.08,68,C++,Placed
12974,20,3.83,1,8.88,45,C++,Placed
12975,33,2.5,4,9.21,4,Python,Placed
12976,22,3.87,3,8.93,76,Java,Placed
12977,28,2.78,0,9.84,26,JavaScript,Placed
12978,33,3.92,2,6.57,18,Python,Placed
12979,33,3.94,2,8.31,57,JavaScript,Placed
12980,24,2.38,1,9.78,9,Java,Placed
12981,31,3.66,4,7.85,56,Java,Placed
12982,24,2.39,1,9.55,99,C++,Not Placed
12983,30,2.45,4,6.04,11,Java,Placed
12984,23,2.17,3,9.78,15,C++,Placed
12985,22,2.31,0,6.2,3,Java,Placed
12986,24,3.26,1,6.24,26,Java,Not Placed
12987,34,2.9,0,7.44,68,Java,Placed
12988,33,3.58,3,9.35,53,Java,Placed
12989,30,2.66,2,6.35,62,Java,Not Placed
12990,23,3.94,1,9.72,11,JavaScript,Placed
12991,27,2.1,2,6.89,55,Java,Placed
12992,23,2.13,0,6.2,7,Python,Placed
12993,30,3.4,0,8.25,34,Java,Placed
12994,31,3.78,2,9.32,8,JavaScript,Not Placed
12995,27,3.59,3,9.89,87,JavaScript,Not Placed
12996,25,2.98,0,6.95,95,C++,Placed
12997,34,2.54,4,9.39,24,Java,Not Placed
12998,33,2.03,0,6.57,70,Python,Placed
12999,31,3.02,0,9.0,68,Java,Placed
13000,30,2.95,4,6.13,44,Java,Not Placed
13001,24,2.69,0,7.55,99,JavaScript,Not Placed
13002,23,3.16,3,9.25,62,Java,Not Placed
13003,23,3.46,4,6.51,86,C++,Placed
13004,31,3.4,0,8.4,53,JavaScript,Not Placed
13005,23,2.53,4,9.32,45,Python,Placed
13006,30,3.17,0,6.83,27,Java,Placed
13007,32,2.3,0,9.21,86,Java,Placed
13008,32,2.24,1,7.23,4,Java,Placed
13009,28,3.57,0,7.61,41,JavaScript,Not Placed
13010,23,3.39,1,9.0,86,C++,Placed
13011,31,3.54,0,9.29,44,Python,Placed
13012,28,2.3,3,7.21,9,JavaScript,Not Placed
13013,32,3.83,2,6.88,7,C++,Placed
13014,29,2.27,1,8.24,14,JavaScript,Not Placed
13015,25,3.74,2,8.3,54,JavaScript,Placed
13016,29,2.7,2,6.35,87,Java,Not Placed
13017,32,2.21,3,8.27,46,C++,Placed
13018,26,2.57,3,8.54,65,Python,Not Placed
13019,31,2.36,3,6.39,37,C++,Placed
13020,29,2.98,2,9.27,37,C++,Not Placed
13021,22,3.9,0,8.0,97,Python,Placed
13022,27,2.66,4,8.4,68,C++,Placed
13023,22,3.22,3,8.08,96,C++,Not Placed
13024,20,3.78,1,7.93,21,C++,Not Placed
13025,32,3.26,0,7.2,91,Python,Placed
13026,32,2.72,3,7.46,90,Java,Placed
13027,29,3.98,3,8.85,38,C++,Not Placed
13028,31,2.37,3,8.53,66,C++,Not Placed
13029,24,3.05,4,8.43,53,C++,Placed
13030,21,3.59,0,9.21,56,C++,Placed
13031,29,2.0,3,8.15,14,JavaScript,Not Placed
13032,33,3.4,0,7.21,48,Python,Placed
13033,25,2.53,0,8.38,39,Python,Placed
13034,32,2.34,2,9.11,93,Python,Placed
13035,29,2.55,0,9.53,37,Java,Placed
13036,28,3.93,4,7.97,47,Java,Placed
13037,20,3.78,4,7.43,57,JavaScript,Not Placed
13038,33,2.43,4,9.4,93,JavaScript,Placed
13039,32,2.23,4,7.69,85,Java,Not Placed
13040,23,2.73,3,9.86,79,JavaScript,Placed
13041,34,3.18,0,7.73,51,JavaScript,Placed
13042,20,3.73,2,9.95,94,JavaScript,Placed
13043,20,3.93,3,6.39,50,Java,Placed
13044,27,3.5,1,7.38,68,Java,Placed
13045,33,3.2,3,7.11,36,Java,Placed
13046,33,2.28,3,9.98,24,Java,Placed
13047,32,2.15,3,9.43,70,JavaScript,Not Placed
13048,33,3.19,3,8.95,20,Python,Placed
13049,30,3.08,2,9.67,73,JavaScript,Placed
13050,34,3.69,4,9.66,25,Java,Placed
13051,21,2.65,0,6.79,4,Python,Placed
13052,20,2.08,4,7.37,4,C++,Placed
13053,30,2.85,2,6.19,95,C++,Not Placed
13054,27,3.94,2,7.23,54,C++,Placed
13055,23,3.59,3,8.85,67,C++,Placed
13056,22,2.07,3,8.85,76,JavaScript,Not Placed
13057,32,3.75,0,7.78,34,JavaScript,Not Placed
13058,31,2.94,3,6.67,35,Java,Not Placed
13059,23,2.73,0,6.18,38,Java,Not Placed
13060,33,2.69,2,7.0,76,Python,Placed
13061,30,3.19,0,6.33,82,Python,Placed
13062,24,3.06,0,9.96,73,C++,Placed
13063,20,3.31,1,6.59,76,JavaScript,Not Placed
13064,34,3.15,3,9.25,46,Java,Placed
13065,33,2.29,4,7.49,16,Python,Placed
13066,30,2.51,1,8.48,66,C++,Placed
13067,20,3.68,1,8.15,18,Java,Placed
13068,22,3.33,1,6.22,96,Java,Not Placed
13069,25,2.9,4,9.63,19,Java,Placed
13070,20,2.37,4,9.6,19,Java,Placed
13071,33,2.02,1,7.19,26,C++,Placed
13072,30,2.62,2,6.53,22,Java,Placed
13073,31,2.11,1,6.41,62,JavaScript,Placed
13074,34,2.96,0,9.38,96,Python,Not Placed
13075,21,3.64,0,8.33,5,Python,Placed
13076,34,2.57,4,7.5,72,Python,Placed
13077,31,3.7,0,7.36,33,Python,Placed
13078,33,3.41,3,8.19,89,JavaScript,Not Placed
13079,26,2.25,3,7.09,90,JavaScript,Placed
13080,33,3.29,1,6.08,98,Python,Placed
13081,33,2.3,3,7.66,78,Python,Placed
13082,20,3.31,3,9.5,47,C++,Placed
13083,32,2.29,1,9.21,53,C++,Placed
13084,33,2.79,3,9.65,98,Java,Placed
13085,34,3.13,2,8.66,49,Python,Placed
13086,26,2.1,3,6.2,7,C++,Placed
13087,34,2.31,4,7.87,64,Java,Placed
13088,23,2.64,2,6.08,58,JavaScript,Placed
13089,29,2.92,1,9.88,91,JavaScript,Placed
13090,33,3.72,1,8.72,71,Python,Not Placed
13091,25,2.37,2,6.06,31,Python,Placed
13092,33,2.69,1,9.85,5,JavaScript,Placed
13093,27,2.95,4,7.49,44,Java,Placed
13094,28,2.59,0,6.6,17,C++,Not Placed
13095,25,3.25,0,8.91,27,C++,Placed
13096,31,2.51,1,6.61,14,JavaScript,Not Placed
13097,30,3.54,4,6.89,31,C++,Placed
13098,32,3.01,1,6.35,33,Java,Not Placed
13099,34,2.17,0,8.81,80,C++,Not Placed
13100,33,3.25,4,6.85,17,JavaScript,Placed
13101,28,3.14,1,9.26,47,Python,Placed
13102,23,2.68,3,8.48,23,JavaScript,Placed
13103,25,2.02,0,7.56,45,C++,Placed
13104,27,2.4,0,9.89,26,Python,Placed
13105,28,2.81,4,6.79,90,JavaScript,Placed
13106,22,2.4,3,9.05,0,C++,Placed
13107,21,3.15,3,6.61,55,C++,Placed
13108,25,3.42,2,6.89,9,Java,Placed
13109,23,3.71,0,6.51,44,Java,Placed
13110,20,3.29,2,9.74,27,C++,Placed
13111,27,3.38,3,7.9,12,Java,Placed
13112,28,3.22,4,9.35,43,Java,Placed
13113,33,3.97,1,6.22,51,C++,Placed
13114,28,2.52,1,8.34,43,Python,Placed
13115,21,2.53,0,7.8,37,Python,Placed
13116,28,2.25,3,9.95,1,C++,Placed
13117,26,2.97,2,9.17,8,Python,Placed
13118,24,2.19,4,9.71,36,JavaScript,Placed
13119,26,2.54,1,7.9,75,Java,Placed
13120,32,2.97,1,9.24,83,Java,Not Placed
13121,28,3.92,1,6.83,37,C++,Placed
13122,27,3.93,2,8.81,61,C++,Not Placed
13123,25,3.49,0,9.88,10,JavaScript,Placed
13124,32,2.78,0,8.44,24,Java,Not Placed
13125,23,3.73,4,6.09,62,JavaScript,Not Placed
13126,32,3.75,2,7.38,1,Python,Placed
13127,34,3.82,0,8.38,75,C++,Not Placed
13128,20,3.28,3,6.46,73,JavaScript,Not Placed
13129,25,2.4,2,7.61,10,JavaScript,Placed
13130,22,2.18,1,7.8,82,Java,Not Placed
13131,25,3.83,1,9.52,88,Java,Placed
13132,25,2.11,2,8.28,33,JavaScript,Placed
13133,33,2.59,2,8.19,85,C++,Placed
13134,23,2.97,2,7.46,52,Java,Not Placed
13135,21,2.04,1,7.54,98,Python,Placed
13136,34,3.81,4,8.25,35,JavaScript,Placed
13137,28,2.57,0,6.65,46,C++,Placed
13138,21,2.06,2,7.87,93,Python,Not Placed
13139,22,3.99,0,8.03,6,JavaScript,Not Placed
13140,29,2.62,3,8.75,46,Java,Placed
13141,20,3.75,0,8.38,41,JavaScript,Placed
13142,26,2.91,0,7.31,81,Python,Not Placed
13143,34,3.33,3,8.12,35,JavaScript,Placed
13144,20,2.48,3,6.08,65,C++,Placed
13145,30,3.01,2,8.75,15,C++,Not Placed
13146,28,2.52,3,6.93,13,Python,Placed
13147,30,3.9,3,9.33,84,Python,Placed
13148,30,2.12,1,8.89,88,JavaScript,Placed
13149,20,2.55,0,6.64,52,Python,Placed
13150,24,3.79,4,7.29,2,Java,Placed
13151,26,2.96,0,8.99,62,C++,Placed
13152,22,3.2,4,8.82,87,C++,Placed
13153,28,3.3,3,8.15,86,JavaScript,Placed
13154,27,2.14,1,7.18,39,JavaScript,Placed
13155,32,2.04,0,8.09,85,Python,Placed
13156,34,3.88,0,9.97,66,Java,Placed
13157,22,2.54,4,7.61,80,Java,Placed
13158,34,2.76,2,8.1,71,Java,Not Placed
13159,24,3.36,0,9.21,33,JavaScript,Placed
13160,26,2.47,3,6.11,28,Python,Placed
13161,31,3.47,4,9.67,67,Java,Not Placed
13162,33,2.92,0,9.39,63,Java,Placed
13163,23,3.71,2,8.2,17,Java,Placed
13164,24,2.56,0,8.14,46,JavaScript,Not Placed
13165,22,2.41,4,9.65,15,C++,Not Placed
13166,28,3.66,2,8.82,16,Java,Placed
13167,29,2.65,1,9.06,70,Python,Placed
13168,28,2.82,0,6.92,0,Python,Placed
13169,26,3.59,2,6.04,99,JavaScript,Placed
13170,29,3.27,3,7.76,84,C++,Placed
13171,21,2.88,4,6.43,88,Python,Placed
13172,26,2.5,2,7.66,2,C++,Placed
13173,26,3.53,4,8.53,74,Java,Placed
13174,30,2.36,1,8.42,78,Python,Placed
13175,24,3.86,4,8.76,86,Java,Placed
13176,28,2.3,1,6.57,18,C++,Placed
13177,32,3.61,0,6.97,16,Python,Placed
13178,31,2.85,0,8.79,50,JavaScript,Placed
13179,30,2.37,0,6.74,45,Python,Placed
13180,22,2.8,3,6.86,47,Java,Placed
13181,23,2.44,0,8.7,85,JavaScript,Not Placed
13182,20,2.27,3,8.91,93,Java,Placed
13183,25,2.48,3,7.17,97,Java,Placed
13184,23,3.73,1,9.49,41,Python,Placed
13185,20,2.21,0,9.34,68,C++,Placed
13186,21,3.95,3,8.4,64,Python,Placed
13187,34,2.01,4,9.31,20,Java,Placed
13188,22,3.32,1,9.91,68,Java,Not Placed
13189,28,3.71,0,9.76,71,C++,Placed
13190,32,3.87,3,6.51,53,Java,Placed
13191,27,2.29,3,7.52,26,Python,Not Placed
13192,26,3.4,1,8.89,51,JavaScript,Placed
13193,32,2.21,1,6.35,87,JavaScript,Not Placed
13194,34,2.71,1,6.55,61,C++,Placed
13195,30,3.46,0,7.61,3,JavaScript,Placed
13196,31,2.69,3,6.02,10,JavaScript,Placed
13197,33,2.63,4,7.76,87,JavaScript,Not Placed
13198,23,2.23,4,7.57,81,JavaScript,Placed
13199,20,2.13,4,8.83,24,Python,Placed
13200,27,2.23,1,6.36,59,C++,Not Placed
13201,23,3.75,1,7.77,73,C++,Not Placed
13202,22,2.02,1,9.85,48,Python,Placed
13203,28,3.39,0,9.51,84,Java,Placed
13204,29,3.54,3,8.86,65,C++,Placed
13205,23,3.14,4,9.91,90,Java,Placed
13206,23,3.46,3,6.37,17,JavaScript,Placed
13207,33,3.3,4,7.0,25,Python,Placed
13208,28,2.91,3,6.56,53,Java,Not Placed
13209,32,2.77,1,9.05,18,JavaScript,Placed
13210,31,3.88,0,9.43,83,JavaScript,Not Placed
13211,30,3.94,4,8.56,42,JavaScript,Not Placed
13212,31,3.3,2,7.03,93,C++,Placed
13213,33,2.39,4,6.49,78,C++,Placed
13214,21,2.9,0,8.18,51,JavaScript,Not Placed
13215,33,2.99,3,6.59,3,Java,Placed
13216,31,3.52,4,6.65,31,C++,Placed
13217,24,3.34,3,8.23,34,JavaScript,Placed
13218,34,3.03,1,6.39,12,Python,Placed
13219,23,3.36,0,9.65,26,C++,Not Placed
13220,28,2.05,0,6.82,41,C++,Placed
13221,31,3.55,4,9.31,30,C++,Placed
13222,24,2.42,3,8.3,2,C++,Not Placed
13223,28,3.31,2,6.62,46,JavaScript,Placed
13224,30,2.23,3,9.89,97,C++,Not Placed
13225,28,2.23,3,8.08,55,Python,Placed
13226,33,2.07,3,6.98,85,Python,Placed
13227,21,3.82,3,6.91,23,C++,Placed
13228,33,3.21,3,6.52,26,Java,Placed
13229,34,2.72,4,8.24,75,Python,Placed
13230,28,3.58,4,8.48,21,C++,Placed
13231,22,3.25,2,8.32,66,Java,Placed
13232,23,3.24,0,9.37,17,Python,Placed
13233,20,2.97,0,6.28,79,Python,Not Placed
13234,33,2.02,2,6.11,99,JavaScript,Placed
13235,20,2.52,3,9.38,2,JavaScript,Not Placed
13236,20,2.22,1,6.48,27,C++,Not Placed
